model,axis,motor,controller,reference,hz,inertia_scale,gravity_ff_scale,nominal_inertia_kg_m2,plant_inertia_kg_m2,required_peak_nm,available_wire_nm,status,reason,samples,evaluation_samples,rms_rad,rms_after_1s_rad,peak_rad,peak_after_1s_rad,peak_request_nm,peak_wire_nm,peak_actuator_nm,saturation_ratio,adapter_clamp_ratio,wire_total_variation_nm,wire_total_variation_nm_per_s,min_angle_rad,max_angle_rad,final_error_rad,joint_min_rad,joint_max_rad,gravity_sin_nm,gravity_cos_nm
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,500,1,0.8,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,3000,2500,0.000678516565,0.000721147724,0.00270986618,0.00137481759,0.225781038,0.227106227,0.205353034,0,0,17.6581197,2.94301994,-0.100969079,0.0999374542,-0.000325262362,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,500,2,1,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00330384392,0.00157672303,0.03,0.0026132157,0.168510273,0.168498168,0.158890571,0,0,5.03296703,0.838827839,-0.00261322003,0.03,-0.00112599293,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,500,2,0.8,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00330384392,0.00157672303,0.03,0.0026132157,0.168510273,0.168498168,0.158890571,0,0,5.03296703,0.838827839,-0.00261322003,0.03,-0.00112599293,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,500,2,1,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00271849625,0.000719214107,0.03,0.00123961304,0.18658033,0.188034188,0.174726758,0,0,7.63125763,1.27187627,-0.00123985724,0.03,-0.000365450752,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,500,2,0.8,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,3000,2500,0.00271849625,0.000719214107,0.03,0.00123961304,0.18658033,0.188034188,0.174726758,0,0,7.63125763,1.27187627,-0.00123985724,0.03,-0.000365450752,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,500,2,1,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,3000,2500,0.00152048156,0.00158299478,0.00498273799,0.00280615004,0.192199305,0.192918193,0.182962832,0,0,4.91086691,0.818477818,-0.102617549,0.100206864,-0.00115267968,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,500,2,0.8,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,3000,2500,0.00152048156,0.00158299478,0.00498273799,0.00280615004,0.192199305,0.192918193,0.182962832,0,0,4.91086691,0.818477818,-0.102617549,0.100206864,-0.00115267968,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,500,2,1,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,3000,2500,0.000740011621,0.000722200564,0.00444261766,0.00131876279,0.226085037,0.227106227,0.212428916,0,0,7.81684982,1.3028083,-0.101103259,0.100106758,-0.000364325761,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,500,2,0.8,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,3000,2500,0.000740011621,0.000722200564,0.00444261766,0.00131876279,0.226085037,0.227106227,0.212428916,0,0,7.81684982,1.3028083,-0.101103259,0.100106758,-0.000364325761,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,1000,0.5,1,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00325208508,0.00191393347,0.03,0.00332839342,0.187592506,0.188034188,0.166562789,0,0,153.794872,25.6324786,-0.00332839342,0.03,-0.00185091966,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,1000,0.5,0.8,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00325208508,0.00191393347,0.03,0.00332839342,0.187592506,0.188034188,0.166562789,0,0,153.794872,25.6324786,-0.00332839342,0.03,-0.00185091966,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,1000,0.5,1,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00257700362,0.00138405816,0.03,0.00273654905,0.22473374,0.227106227,0.19476102,0,0,174.312576,29.0520961,-0.00273934056,0.03,-0.00142980179,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,1000,0.5,0.8,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00257700362,0.00138405816,0.03,0.00273654905,0.22473374,0.227106227,0.19476102,0,0,174.312576,29.0520961,-0.00273934056,0.03,-0.00142980179,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,1000,0.5,1,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,6000,5000,0.00178203246,0.00193420128,0.00364828922,0.00364828922,0.192223713,0.192918193,0.171445233,0,0,154.263736,25.7106227,-0.102800889,0.100094181,-0.00174694838,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,1000,0.5,0.8,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,6000,5000,0.00178203246,0.00193420128,0.00364828922,0.00364828922,0.192223713,0.192918193,0.171445233,0,0,154.263736,25.7106227,-0.102800889,0.100094181,-0.00174694838,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,1000,0.5,1,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,6000,5000,0.0012891893,0.00138985363,0.00289619524,0.00289619524,0.226090163,0.227106227,0.193254016,0,0,174.786325,29.1310541,-0.10225876,0.100378858,-0.000512211036,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,1000,0.5,0.8,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,6000,5000,0.0012891893,0.00138985363,0.00289619524,0.00289619524,0.226090163,0.227106227,0.193254016,0,0,174.786325,29.1310541,-0.10225876,0.100378858,-0.000512211036,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,1000,1,1,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00316085799,0.00156970702,0.03,0.00261243666,0.168519884,0.168498168,0.155128081,0,0,7.98778999,1.33129833,-0.0026124574,0.03,-0.00111688919,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,1000,1,0.8,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00316085799,0.00156970702,0.03,0.00261243666,0.168519884,0.168498168,0.155128081,0,0,7.98778999,1.33129833,-0.0026124574,0.03,-0.00111688919,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,1000,1,1,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00246712271,0.000718656076,0.03,0.00126976289,0.186605752,0.188034188,0.170239239,0,0,13.4822955,2.24704925,-0.00126992842,0.03,-0.000343228899,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,1000,1,0.8,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00246712271,0.000718656076,0.03,0.00126976289,0.186605752,0.188034188,0.170239239,0,0,13.4822955,2.24704925,-0.00126992842,0.03,-0.000343228899,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,1000,1,1,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,6000,5000,0.00145566387,0.00157101401,0.00300943737,0.00272840107,0.192223713,0.192918193,0.177790813,0,0,7.95848596,1.32641433,-0.102214336,0.0998536588,-0.00105994967,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,1000,1,0.8,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,6000,5000,0.00145566387,0.00157101401,0.00300943737,0.00272840107,0.192223713,0.192918193,0.177790813,0,0,7.95848596,1.32641433,-0.102214336,0.0998536588,-0.00105994967,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,1000,1,1,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,6000,5000,0.0006769579,0.00071865302,0.00271486003,0.00134486992,0.226090163,0.227106227,0.204480207,0,0,13.7509158,2.29181929,-0.100949403,0.0999234757,-0.000319059623,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,1000,1,0.8,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,6000,5000,0.0006769579,0.00071865302,0.00271486003,0.00134486992,0.226090163,0.227106227,0.204480207,0,0,13.7509158,2.29181929,-0.100949403,0.0999234757,-0.000319059623,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,1000,2,1,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00329569721,0.00157517945,0.03,0.00261631711,0.168541193,0.168498168,0.159399886,0,0,5.31135531,0.885225885,-0.00261632066,0.03,-0.00112881782,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,1000,2,0.8,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00329569721,0.00157517945,0.03,0.00261631711,0.168541193,0.168498168,0.159399886,0,0,5.31135531,0.885225885,-0.00261632066,0.03,-0.00112881782,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,1000,2,1,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00270791191,0.000718010124,0.03,0.00123645163,0.186624348,0.188034188,0.174988249,0,0,8.00732601,1.33455433,-0.00123651401,0.03,-0.000365206481,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,1000,2,0.8,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,6000,5000,0.00270791191,0.000718010124,0.03,0.00123645163,0.186624348,0.188034188,0.174988249,0,0,8.00732601,1.33455433,-0.00123651401,0.03,-0.000365206481,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,1000,2,1,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,6000,5000,0.0015222292,0.00158296828,0.0049940216,0.00279999778,0.192261264,0.192918193,0.182888714,0,0,5.06715507,0.844525845,-0.102606276,0.100206534,-0.00115500302,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,1000,2,0.8,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,6000,5000,0.0015222292,0.00158296828,0.0049940216,0.00279999778,0.192261264,0.192918193,0.182888714,0,0,5.06715507,0.844525845,-0.102606276,0.100206534,-0.00115500302,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,1000,2,1,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,6000,5000,0.00074167029,0.000722110967,0.00445394416,0.00132265691,0.226207137,0.227106227,0.211104949,0,0,8.01709402,1.33618234,-0.101100709,0.100107493,-0.000364148934,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,1000,2,0.8,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,6000,5000,0.00074167029,0.000722110967,0.00445394416,0.00132265691,0.226207137,0.227106227,0.211104949,0,0,8.01709402,1.33618234,-0.101100709,0.100107493,-0.000364148934,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,2000,0.5,1,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00318571239,0.00178564378,0.03,0.00317900241,0.186739221,0.188034188,0.162175051,0,0,154.385836,25.7309727,-0.00317916992,0.03,-0.00162211641,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,2000,0.5,0.8,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00318571239,0.00178564378,0.03,0.00317900241,0.186739221,0.188034188,0.162175051,0,0,154.385836,25.7309727,-0.00317916992,0.03,-0.00162211641,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,2000,0.5,1,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00249097848,0.0011997203,0.03,0.00226499089,0.223449185,0.222222222,0.192048277,0,0,178.566545,29.7610908,-0.00226563735,0.03,-0.0010904151,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,2000,0.5,0.8,0.00713692704547,0.00356846352273,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00249097848,0.0011997203,0.03,0.00226499089,0.223449185,0.222222222,0.192048277,0,0,178.566545,29.7610908,-0.00226563735,0.03,-0.0010904151,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,2000,0.5,1,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,12000,10000,0.00168810928,0.00183280159,0.00356851002,0.00356851002,0.192238808,0.192918193,0.170761674,0,0,156.35409,26.0590151,-0.102715135,0.100064487,-0.000820947991,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,2000,0.5,0.8,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,12000,10000,0.00168810928,0.00183280159,0.00356851002,0.00356851002,0.192238808,0.192918193,0.170761674,0,0,156.35409,26.0590151,-0.102715135,0.100064487,-0.000820947991,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,2000,0.5,1,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,12000,10000,0.00112221061,0.00120786845,0.00239309458,0.00239309458,0.226142779,0.227106227,0.192113015,0,0,178.967033,29.8278388,-0.101889174,0.100334264,-0.00103698702,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,2000,0.5,0.8,0.00713692704547,0.00356846352273,0.0545831755022,0.998778998779,PASS,OK,12000,10000,0.00112221061,0.00120786845,0.00239309458,0.00239309458,0.226142779,0.227106227,0.192113015,0,0,178.967033,29.8278388,-0.101889174,0.100334264,-0.00103698702,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,2000,1,1,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00315738934,0.00157054734,0.03,0.00260542659,0.16853708,0.168498168,0.154590837,0,0,8.14407814,1.35734636,-0.00260542659,0.03,-0.00111373466,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,2000,1,0.8,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00315738934,0.00157054734,0.03,0.00260542659,0.16853708,0.168498168,0.154590837,0,0,8.14407814,1.35734636,-0.00260542659,0.03,-0.00111373466,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,2000,1,1,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00246169866,0.00071749796,0.03,0.00126875595,0.186625525,0.188034188,0.169560379,0,0,12.6520147,2.10866911,-0.00126875595,0.03,-0.000340562275,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,2000,1,0.8,0.00713692704547,0.00713692704547,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00246169866,0.00071749796,0.03,0.00126875595,0.186625525,0.188034188,0.169560379,0,0,12.6520147,2.10866911,-0.00126875595,0.03,-0.000340562275,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,2000,1,1,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,12000,10000,0.00145799105,0.001573049,0.00301269589,0.00273605264,0.192270413,0.192918193,0.177584725,0,0,8.002442,1.33374033,-0.102220461,0.0998453929,-0.00106797593,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,2000,1,0.8,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,12000,10000,0.00145799105,0.001573049,0.00301269589,0.00273605264,0.192270413,0.192918193,0.177584725,0,0,8.002442,1.33374033,-0.102220461,0.0998453929,-0.00106797593,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,2000,1,1,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,12000,10000,0.000678245469,0.000719634165,0.00272167877,0.00133863159,0.226207107,0.227106227,0.202938889,0,0,12.7741148,2.12901913,-0.100950188,0.0999249324,-0.000321273856,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,2000,1,0.8,0.00713692704547,0.00713692704547,0.0576978475792,0.998778998779,PASS,OK,12000,10000,0.000678245469,0.000719634165,0.00272167877,0.00133863159,0.226207107,0.227106227,0.202938889,0,0,12.7741148,2.12901913,-0.100950188,0.0999249324,-0.000321273856,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,2000,2,1,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00329157068,0.00157442278,0.03,0.00260493354,0.16855666,0.168498168,0.159124056,0,0,5.33089133,0.888481888,-0.00260493834,0.03,-0.00111788897,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,hold,2000,2,0.8,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00329157068,0.00157442278,0.03,0.00260493354,0.16855666,0.168498168,0.159124056,0,0,5.33089133,0.888481888,-0.00260493834,0.03,-0.00111788897,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,2000,2,1,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00270334691,0.000717898555,0.03,0.00123515028,0.186646655,0.188034188,0.175371596,0,0,8.05616606,1.34269434,-0.00123517058,0.03,-0.000360354319,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,hold,2000,2,0.8,0.00713692704547,0.0142738540909,0.0499999998421,0.998778998779,PASS,OK,12000,10000,0.00270334691,0.000717898555,0.03,0.00123515028,0.186646655,0.188034188,0.175371596,0,0,8.05616606,1.34269434,-0.00123517058,0.03,-0.000360354319,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,2000,2,1,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,12000,10000,0.0015231876,0.00158349438,0.00499423811,0.00279877928,0.192296654,0.192918193,0.182888714,0,0,5.24297924,0.873829874,-0.102614045,0.10020276,-0.00115255101,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,linear,sine,2000,2,0.8,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,12000,10000,0.0015231876,0.00158349438,0.00499423811,0.00279877928,0.192296654,0.192918193,0.182888714,0,0,5.24297924,0.873829874,-0.102614045,0.10020276,-0.00115255101,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,2000,2,1,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,12000,10000,0.000742388419,0.000721906751,0.00446173442,0.00131644308,0.226276562,0.227106227,0.21074037,0,0,8.17338217,1.36223036,-0.101108816,0.100109884,-0.000358388342,-0.5,0.5,0,0
dynamicx_standard3,yaw,DM4310,regularized_terminal,sine,2000,2,0.8,0.00713692704547,0.0142738540909,0.0639815702465,0.998778998779,PASS,OK,12000,10000,0.000742388419,0.000721906751,0.00446173442,0.00131644308,0.226276562,0.227106227,0.21074037,0,0,8.17338217,1.36223036,-0.101108816,0.100109884,-0.000358388342,-0.5,0.5,0,0
dynamicx_standard3,pitch,GM6020,linear,hold,500,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00352252019,0.0020076071,0.0310545757,0.00380716925,0.633530438,0.6334953,0.610913497,0,0,208.065555,34.6775924,-0.00380976136,0.0310568522,-0.000790980857,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,500,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00472267075,0.00315517139,0.0314795065,0.00456470562,0.563456655,0.563483826,0.547355306,0,0,189.19909,31.5331817,0.00116851592,0.0314812283,0.00380588713,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,500,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00280349587,0.00136220889,0.0309346873,0.00287415754,0.662260056,0.662259705,0.634322609,0,0,229.10156,38.1835934,-0.00287529131,0.030958312,-0.00119449547,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,500,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.0035241489,0.00213718302,0.0312783825,0.00361433316,0.593284249,0.593333679,0.572961933,0,0,220.647539,36.7745899,5.74117526e-05,0.0312936051,0.00185319909,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,500,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,3000,2500,0.00186715547,0.00202629945,0.00405798998,0.00405798998,0.638488054,0.638515503,0.615594486,0,0,207.85457,34.6424284,-0.103173843,0.100165039,-0.000614681455,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,500,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,3000,2500,0.00326743911,0.00314241065,0.00461595166,0.00461595166,0.560421109,0.560363159,0.545175347,0,0,189.620652,31.603442,-0.0986902105,0.10430911,0.00383429982,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,500,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,3000,2500,0.00128745285,0.00137623769,0.00310422247,0.00310422247,0.673929751,0.673928284,0.645507264,0,0,229.167366,38.194561,-0.102302067,0.100592341,-0.00114877094,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,500,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,3000,2500,0.00224309599,0.00213219896,0.0035964954,0.00359233079,0.596120477,0.596182983,0.575659741,0,0,221.991054,36.998509,-0.0996806723,0.10337365,0.00182730894,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,500,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00321412816,0.00114910288,0.0305410359,0.00191667313,0.619908214,0.619927185,0.603727105,0,0,10.9907161,1.83178601,-0.00191667313,0.0305411457,-0.000813644901,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,500,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00406249907,0.00210649338,0.0307686903,0.00298497005,0.547340989,0.547337769,0.536861798,0,0,10.5318424,1.75530707,0.00103368234,0.0307746283,0.0021381587,-0.72,0.457,-0.45483176,-0.361892837
